experiment_number,movie_title,movie_year,event_date,event_host,event_location,event_image,event_notes,event_attendees,movie_original_title,movie_release_date,movie_runtime,movie_overview,movie_tagline,movie_content_rating,movie_budget,movie_box_office,movie_poster,movie_backdrop,movie_trailer,movie_tmdb_id,movie_tmdb_url,movie_tmdb_rating,movie_tmdb_votes,movie_imdb_id,movie_imdb_url,shown_3d,movie_created_at,movie_updated_at,experiment_created_at,experiment_updated_at
469,Bats,1999,Mon Feb 17 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/gFzL0pi1.jpeg,,,Bats,Thu Oct 21 1999 20:00:00 GMT-0400 (Eastern Daylight Time),91,Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.,Where do you hide when the dark is alive?,,5250000,10200000,https://image.tmdb.org/t/p/w500/pZRcf2BwcxWg594X6XT2jkR2qdb.jpg,https://image.tmdb.org/t/p/w1280/hchZiGTq5fUBYzqhsIGvarLsVCf.jpg,,10496,https://www.themoviedb.org/movie/10496,4.592,206,tt0200469,https://www.imdb.com/title/tt0200469,false,Mon Jun 16 2025 17:10:02 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
471,Popeye's Revenge,2025,Sun Mar 02 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/XgoVjag1.jpeg,,,Popeye's Revenge,Tue Feb 11 2025 19:00:00 GMT-0500 (Eastern Standard Time),79,The legend of Popeye haunts a group of counsellors as they intend to open a summer camp.,From Sailor to Slayer,,,,https://image.tmdb.org/t/p/w500/aHHCXbPjI6xHJoo5fkBNmPm2lo1.jpg,https://image.tmdb.org/t/p/w1280/5glVqIdebQH2ZYXhiYE0DLKjpgH.jpg,,1393382,https://www.themoviedb.org/movie/1393382,4.7,17,tt33362807,https://www.imdb.com/title/tt33362807,false,Mon Jun 16 2025 17:10:03 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:11 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
470,The Manitou,1978,Wed Feb 19 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/pKtICqv1.jpeg,,,The Manitou,Thu Apr 27 1978 19:00:00 GMT-0500 (Eastern Standard Time),104,A psychic's girlfriend finds out that a lump on her back is a growing reincarnation of a 400 year-old demonic Native American spirit.,Evil does not die… It waits to be re-born!,,,,https://image.tmdb.org/t/p/w500/vxTgbgiDUiv66xk0R28hlUua1P6.jpg,https://image.tmdb.org/t/p/w1280/gTNhf6GRHifjSXAKr5uQQqdv60D.jpg,,40060,https://www.themoviedb.org/movie/40060,5.4,66,tt0077904,https://www.imdb.com/title/tt0077904,false,Mon Jun 16 2025 17:10:03 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:11 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
472,So Quiet on the Canine Front,1931,Mon Mar 03 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/v4rAtbH1.jpeg,,,So Quiet on the Canine Front,Fri Jan 30 1931 19:00:00 GMT-0500 (Eastern Standard Time),16,"During anatomy class, students learn that war has broken out. Several enlist and are sent to Camp Poodle, for rookie training. At first the constant shelling bothers them, but within a week they are veterans, unfazed. Barker sort of volunteers to parachute behind enemy lines disguised as a nurse to get the enemy's troop movements. He's captured and sentenced to die, so his mates in the Airdale Army attempt a rescue. Will they succeed?",,,,,https://image.tmdb.org/t/p/w500/iIeOcwDKwA2FhvNlj1vD5W4ChVi.jpg,,,162747,https://www.themoviedb.org/movie/162747,7,1,tt0216533,https://www.imdb.com/title/tt0216533,false,Mon Jun 16 2025 17:10:03 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:11 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
473,Red Sonja,1985,Wed Mar 05 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/UyBADZD1.jpeg,,,Red Sonja,Mon Apr 08 1985 19:00:00 GMT-0500 (Eastern Standard Time),89,"The tyrant Gedren seeks the total power in a world of barbarism. She raids the city Hablac and kills the keeper of a talisman that gives her great power. Red Sonja, sister of the keeper, sets out with her magic sword to overthrow Gedren.",A woman and a warrior that became a legend.,,17900000,6948633,https://image.tmdb.org/t/p/w500/qYJFrmSjy0HpzmvnIuGpuFUzXbs.jpg,https://image.tmdb.org/t/p/w1280/iWFnany1vDQ4EoBgvm7E3Pb0RyS.jpg,,9626,https://www.themoviedb.org/movie/9626,5.356,859,tt0089893,https://www.imdb.com/title/tt0089893,false,Mon Jun 16 2025 17:10:03 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:12 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
477,Barb Wire,1996,Wed Mar 12 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/xfFS9h51.jpeg,,,Barb Wire,Wed May 01 1996 20:00:00 GMT-0400 (Eastern Daylight Time),98,"A sexy nightclub owner, Barb Wire moonlights as a mercenary in Steel Harbor, one of the last free zones in the now fascist United States. When scientist Cora Devonshire wanders into Barb's establishment, she gets roped into a top-secret government plot involving biological weapons. Soon Barb is reunited with her old flame Axel Hood, who is now Cora's husband and a guerrilla fighter, resulting in plenty of tense action.",Don't call me babe!,,9000000,3793614,https://image.tmdb.org/t/p/w500/jW5TLptY7PL1Mllq1g1uMjwXLXT.jpg,https://image.tmdb.org/t/p/w1280/o7bxmFoHfEP5JiBzVYY5QgLiSfU.jpg,,11867,https://www.themoviedb.org/movie/11867,4,441,tt0115624,https://www.imdb.com/title/tt0115624,false,Mon Jun 16 2025 17:10:04 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:14 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
481,Death Wish 4: The Crackdown,1987,Wed Mar 26 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/y851GAB1.jpeg,,,Death Wish 4: The Crackdown,Wed Jun 10 1987 20:00:00 GMT-0400 (Eastern Daylight Time),99,"After the death of his girlfriend's daughter from a drug overdose, Paul Kersey takes on the local drug cartel.",This time it's war!,,5000000,6880310,https://image.tmdb.org/t/p/w500/r8HwJQJyKRyJ2JypwiVR5p0ZV84.jpg,https://image.tmdb.org/t/p/w1280/fpsbvvKAVHKG6WKBU1LPgyATEOa.jpg,,26263,https://www.themoviedb.org/movie/26263,5.684,315,tt0092857,https://www.imdb.com/title/tt0092857,false,Mon Jun 16 2025 17:10:05 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:14 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
484,Goldilocks and the Three Bears: Death & Porridge,2024,Wed Apr 02 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/MZby3uO1.jpeg,,,Goldilocks and the Three Bears: Death & Porridge,Tue Jun 04 2024 20:00:00 GMT-0400 (Eastern Daylight Time),83,A group of friends on a rural getaway must fight for their lives against vengeful masked versions of the fairy tale characters.,You know her name. You know the consequences.,,,,https://image.tmdb.org/t/p/w500/42C0Yq0TwqMUIWOBPNJ53mwWqyh.jpg,https://image.tmdb.org/t/p/w1280/zkjaw6CmR3UVNTZfNfAHGbYRAzv.jpg,,1186274,https://www.themoviedb.org/movie/1186274,4.143,7,tt27747488,https://www.imdb.com/title/tt27747488,false,Mon Jun 16 2025 17:10:05 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:15 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
485,The Island of Dr. Moreau,1996,Sun Apr 06 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/image1-1.webp,,,The Island of Dr. Moreau,Thu Aug 22 1996 20:00:00 GMT-0400 (Eastern Daylight Time),96,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA—with horrific results.,The gates of hell are unlocked.,,40000000,49627779,https://image.tmdb.org/t/p/w500/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,https://image.tmdb.org/t/p/w1280/5kAeJB8wR1Be0EFG7QjKdwFfHx7.jpg,,9306,https://www.themoviedb.org/movie/9306,4.868,524,tt0116654,https://www.imdb.com/title/tt0116654,false,Mon Jun 16 2025 17:10:06 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:16 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
472,Furious,1984,Mon Mar 03 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/v4rAtbH1.jpeg,,,Furious,Thu Jan 05 1984 19:00:00 GMT-0500 (Eastern Standard Time),71,"Furious is an unexplored dimension populated by cackling sorcerers, whispering statues, fat adolescent warriors and lots and lots of live chickens. Furious is power. It’s magic. It’s a kaleidoscopic siege on the concept of storytelling. And Furious is “RED HOT KARATE ACTION! Filmed entirely on location in Southern California!”",,,,,https://image.tmdb.org/t/p/w500/zaxg4Xy1xSoubxvWtTbfgK9Cyjm.jpg,,,167104,https://www.themoviedb.org/movie/167104,6.8,5,tt0087307,https://www.imdb.com/title/tt0087307,false,Mon Jun 16 2025 17:10:03 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:12 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
479,Suburban Commando,1991,Sun Mar 23 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/iy5TlPG1.jpeg,,,Suburban Commando,Thu Oct 03 1991 20:00:00 GMT-0400 (Eastern Daylight Time),88,"Shep Ramsey is an interstellar hero, righting wrongs, etc. His ship is damaged after a fight with an interstellar nasty and he must hide out on Earth until it can recharge. He leaves his power suit at home, but still finds himself unable to allow wrongs to go unrighted and so mixes it up with bad drivers, offensive paperboys, muggers and the like.",The Wilcoxes were having some problems around the neighborhood... until the ultimate security system landed in their backyard.,,11000000,8000000,https://image.tmdb.org/t/p/w500/wE8WUFEfkZnNDLMpWNmyiJr8E7y.jpg,https://image.tmdb.org/t/p/w1280/wpdTT1MSHGQKzy8Dzy3G3fHLFwi.jpg,,11504,https://www.themoviedb.org/movie/11504,4.714,185,tt0103003,https://www.imdb.com/title/tt0103003,false,Mon Jun 16 2025 17:10:05 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:14 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
484,Poseidon Rex,2014,Wed Apr 02 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/MZby3uO1.jpeg,,,Poseidon Rex,Thu Apr 17 2014 20:00:00 GMT-0400 (Eastern Daylight Time),76,"Jackson Slate, famous treasure hunter, is out to find the legendary Lost Gold Of Cortez in the open waters off a secluded island in the Caribbean Sea. Using dynamite to blast his way through centuries of silt, new chasms are created reaching miles below the ancient ocean floor. From here, an ancient evil is released, that quickly, savagely, and without warning, destroys Jackson s boat and kills his crew. The sole survivor of the carnage, Jackson teams up with marine biologist, Sarah, to venture back to the site and investigate the horrific events. They extract an egg from the darkest depths of the ocean and take it back to the lab to investigate. But when it hatches, they realise they have awaken a deadly prehistoric monster, the P-Rex, which will stop at nothing until the entire island is destroyed...","Half Dinosaur, Half Sea Monster, All Trouble",,,,https://image.tmdb.org/t/p/w500/1Ng6QwrflpHNPcZLxlrnwj0R3b7.jpg,https://image.tmdb.org/t/p/w1280/yXiJZwuOCVZORPjjoNcDcySU5dY.jpg,,244852,https://www.themoviedb.org/movie/244852,4.1,58,tt2690160,https://www.imdb.com/title/tt2690160,false,Mon Jun 16 2025 17:10:05 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:15 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
489,Invasion: UFO,1971,Mon Apr 14 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/zZJqT641.jpeg,,,Invasion: UFO,Sun Sep 05 1971 20:00:00 GMT-0400 (Eastern Daylight Time),97,"The Earth is threatened by an alien race who kidnap and kill humans and even animals and use them for their body parts. In the year 1980 S.H.A.D.O. (Supreme Headquarters Alien Defence Organization), a highly secret military organization, is set up in the hope of defending the Earth from this alien threat. This organization operates from a secret location beneath the Harlington-Straker film studio in London. S.H.A.D.O. also has a base on the moon with Interceptors as well as an early warning satellite that detects inbound UFOs (called S.I.D.), and operate a fleet of submarines. General James Henderson and commander Ed Straker have a team of highly trained and well equipped females and males to battle the regularly incoming hostile UFOs.",An organization called SHADO fights off aliens who are infiltrating Earth by disguising themselves as humans.,,,,https://image.tmdb.org/t/p/w500/3gPXvyMKBRDKXnh8qiSluFa4ZgV.jpg,https://image.tmdb.org/t/p/w1280/cr40yxqhtXFZFQM2Hq5soTNalcT.jpg,,210198,https://www.themoviedb.org/movie/210198,5.8,24,tt0216312,https://www.imdb.com/title/tt0216312,false,Mon Jun 16 2025 17:10:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
490,Attack of the Meth Gator,2024,Wed Apr 16 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/Pskj9ZQ1.jpeg,,,Attack of the Meth Gator,Wed Sep 04 2024 20:00:00 GMT-0400 (Eastern Daylight Time),85,"On a small island in the Florida Everglades, a DEA agent and a local sheriff gather a team of locals to take down a giant meth-fueled alligator.",,,,,https://image.tmdb.org/t/p/w500/e8W2ybPj3lQiDTAoWfofxAXVkoL.jpg,https://image.tmdb.org/t/p/w1280/q4aztOGdlXX2LTnTN3f4EegG9aB.jpg,,1091298,https://www.themoviedb.org/movie/1091298,5.297,32,tt26899693,https://www.imdb.com/title/tt26899693,false,Mon Jun 16 2025 17:10:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time)
497,Last Action Hero,1993,Wed May 07 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/05/jl5EnwA1.jpeg,,,Last Action Hero,Thu Jun 17 1993 20:00:00 GMT-0400 (Eastern Daylight Time),131,"After his father's death, a young boy finds solace in action movies featuring an indestructible cop. Given a magic ticket by a theater manager, he is transported into the film and teams up with the cop to stop a villain who escapes into the real world.",This isn't the movies anymore.,,85000000,137300000,https://image.tmdb.org/t/p/w500/vkhEaWAv5j3qgrOGp3BgMeiYPKj.jpg,https://image.tmdb.org/t/p/w1280/bumIpNTKmLY380bruTgIDTrXfpZ.jpg,,9593,https://www.themoviedb.org/movie/9593,6.475,2791,tt0107362,https://www.imdb.com/title/tt0107362,false,Mon Jun 16 2025 17:10:08 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:19 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time)
353,Ants,1977,Thu Mar 28 2024 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2024/03/DKIplat1.jpg,,,It Happened at Lakewood Manor,Thu Dec 01 1977 19:00:00 GMT-0500 (Eastern Standard Time),95,A lakeside resort comes under attack by a seemingly infinite hoard of flesh-eating ants.,They'll Make Your Nightmares Come True.,,,,https://image.tmdb.org/t/p/w500/fLJijpLuoIhJPExI8zUtoTcvSs.jpg,https://image.tmdb.org/t/p/w1280/2fEdUWSLswPlHVmG0NtetcJkf4p.jpg,,67302,https://www.themoviedb.org/movie/67302,4.488,42,tt0076214,https://www.imdb.com/title/tt0076214,false,Mon Jun 16 2025 17:09:38 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 18:12:30 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:46 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:46 GMT-0400 (Eastern Daylight Time)
474,Exterminator City,2005,Thu Mar 06 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/lLxTBut1.jpeg,,,Exterminator City,Mon Jun 27 2005 20:00:00 GMT-0400 (Eastern Daylight Time),90,"The Year is 2027. A robot pest controller turned serial killer has embarked on a murderous rampage, carving his way through the population of Atro City. Following in the wake of his destruction are a tough robot homicide detective and a sinister robot psychiatrist. Their investigation will take them on a terrifying journey into a twisted technological nightmare, more terrifying than you can ever imagine.",,,,,https://image.tmdb.org/t/p/w500/96idwvtmf2IVyihXKg7JA2m96Oh.jpg,https://image.tmdb.org/t/p/w1280/wJRRQeJ7sjrEOr8AjUfZIprXe4Q.jpg,,27473,https://www.themoviedb.org/movie/27473,2.7,10,tt0465455,https://www.imdb.com/title/tt0465455,false,Mon Jun 16 2025 17:10:04 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:13 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
476,Alien Predators,1986,Mon Mar 10 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/iHb6bc21.jpeg,,,Alien Predators,Mon Aug 04 1986 20:00:00 GMT-0400 (Eastern Daylight Time),90,Three young friends who are on vacation in Spain and a NASA scientist must join forces to save themselves and the rest of the world from an alien menace.,There is no place to hide,,,,https://image.tmdb.org/t/p/w500/kHIP3l6p0lOdoQm2RQfMPySWQZY.jpg,https://image.tmdb.org/t/p/w1280/aDbMF0Fub5b5QtFzfeseolYJqxI.jpg,,52318,https://www.themoviedb.org/movie/52318,4.963,41,tt0092530,https://www.imdb.com/title/tt0092530,false,Mon Jun 16 2025 17:10:04 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:13 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
476,Hardware,1990,Mon Mar 10 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/iHb6bc21.jpeg,,,Hardware,Thu Sep 13 1990 20:00:00 GMT-0400 (Eastern Daylight Time),93,"Mark 13 is a government-built killing machine programmed with artificial intelligence, able to repair and recharge itself from any energy source. Through a series of coincidences, the cyborg's head ends up in the home of a sculptress as a bizarre Christmas present from her boyfriend. Once inside its new home, the cyborg promptly reconstructs the rest of its body using a variety of household utensils and proceeds to go on a murderous rampage.",You can't stop progress.,,1500000,5728953,https://image.tmdb.org/t/p/w500/ybauOsdo6ColZ1WsALqIYjpUg4X.jpg,https://image.tmdb.org/t/p/w1280/nC1qaINaRBY1crPCQoFVPhSrq16.jpg,,11309,https://www.themoviedb.org/movie/11309,5.9,308,tt0099740,https://www.imdb.com/title/tt0099740,false,Mon Jun 16 2025 17:10:04 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:14 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
487,Moon 44,1990,Wed Apr 09 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/9YDEgI71.jpeg,,,Moon 44,Wed Feb 14 1990 19:00:00 GMT-0500 (Eastern Standard Time),98,"Year 2038: The mineral resources of the earth are drained, in space there are fights for the last deposits on other planets and satellites. This is the situation when one of the bigger mining corporations has lost all but one mineral moons and many of their fully automatic mining robots are disappearing on their flight home. Since nobody else wants the job, they send prisoners to defend the mining station. Among them undercover agent Stone, who shall clear the whereabouts of the expensive robots. In an atmosphere of corruption, fear and hatred he gets between the fronts of rivaling groups.",In the outer zone... you need a friend,,,,https://image.tmdb.org/t/p/w500/ia7Ew8QXiN1Urh63xYFYZ7ZfF2t.jpg,https://image.tmdb.org/t/p/w1280/sWExgcLS5zqCsVeGpuhVqK8Q4YO.jpg,,2927,https://www.themoviedb.org/movie/2927,5,133,tt0097910,https://www.imdb.com/title/tt0097910,false,Mon Jun 16 2025 17:10:06 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:16 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
488,Devil's Revenge,2019,Sun Apr 13 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/image1-2.webp,,,Devil's Revenge,Mon Sep 30 2019 20:00:00 GMT-0400 (Eastern Daylight Time),98,"John Brock is a down-on-his-luck archaeologist who returns from an expedition to the caves of rural Kentucky after unsuccessfully trying to locate a mysterious relic that his family has sought for generations. Upon his return, John starts to see dream-like visions of a ferocious bird-like creature from ancient folklore. John soon learns that the cave he came into contact with on his last expedition was indeed the cave that contains the relic and also a portal to Hell and a place of worship for the Occult. John discovers that the only way to stop the increasingly realistic visions is to go back to the cave with his family, find the relic once and for all, and destroy it.",Welcome to Hell,,1500000,,https://image.tmdb.org/t/p/w500/40ILf3yIPAl0JeVHA3iIOtlDTEu.jpg,https://image.tmdb.org/t/p/w1280/nh86EYPsxens6GVMlCQsL8Kln3h.jpg,,635737,https://www.themoviedb.org/movie/635737,4.455,11,tt9469842,https://www.imdb.com/title/tt9469842,false,Mon Jun 16 2025 17:10:06 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
492,Robot Monster,1953,Mon Apr 21 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/EPfqJ1U1.jpeg,,,Robot Monster,Wed Jun 24 1953 20:00:00 GMT-0400 (Eastern Daylight Time),66,"Ro-Man, an alien robot who greatly resembles a gorilla in a diving helmet, is sent to earth to destroy all human life. Ro-Man falls in love with one of the last six remaining humans, and struggles to understand how his programming can instruct him to kill her while his heart demands that he can't.",Moon monsters launch attack against Earth! How can science meet the menace of astral assassins? New Science Fiction Thrills!,,16000,1000000,https://image.tmdb.org/t/p/w500/5b4SKRHdSHCm2SZmrP26lnVC44x.jpg,https://image.tmdb.org/t/p/w1280/ytcBjaFsLZ3g8krv6dej87Wemgt.jpg,,43353,https://www.themoviedb.org/movie/43353,4.505,99,tt0046248,https://www.imdb.com/title/tt0046248,false,Mon Jun 16 2025 17:10:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time)
462,The Hook of Woodland Heights,1989,Wed Jan 29 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/Lh2b9Hl1.jpeg,,,The Hook of Woodland Heights,Sun Dec 31 1989 19:00:00 GMT-0500 (Eastern Standard Time),40,"An escaped mental patient, who is missing a hand, uses a large barbecue fork in its place and proceeds to kill off the local teenagers.",,,"$3,500",,https://image.tmdb.org/t/p/w500/zSui4nup3EUa1Dfad3nWAV0SRdG.jpg,https://image.tmdb.org/t/p/w1280/kAaiOqrgdmJ3R1eyeeBkC7ielRE.jpg,,149804,https://www.themoviedb.org/movie/149804,3,3,tt0155747,https://www.imdb.com/title/tt0155747,false,Mon Jun 16 2025 17:10:01 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 18:39:39 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time)
